"","lat","Shannon","biome"
"497",36.5,163.002675816295,"Inter-Mountain Semi-Desert"
"498",37,110.364218777449,"Inter-Mountain Semi-Desert"
"499",37.5,80.7910847809153,"Inter-Mountain Semi-Desert"
"500",38,258.982957652519,"Inter-Mountain Semi-Desert"
"501",38.5,169.588551087138,"Inter-Mountain Semi-Desert"
"502",39,239.127539121774,"Inter-Mountain Semi-Desert"
"503",39.5,276.017126566116,"Inter-Mountain Semi-Desert"
"504",40,147.062165391713,"Inter-Mountain Semi-Desert"
"505",40.5,71.474667569457,"Inter-Mountain Semi-Desert"
"506",41,53.9191129564685,"Inter-Mountain Semi-Desert"
"507",41.5,5.74624820163308,"Inter-Mountain Semi-Desert"
"508",38.5,83.7036570916417,"Inter-Mountain Semi-Desert"
"509",39,126.102920103696,"Inter-Mountain Semi-Desert"
"510",39.5,56.9378056736458,"Inter-Mountain Semi-Desert"
"511",40,46.5839943074663,"Inter-Mountain Semi-Desert"
"512",40.5,93.9199582245411,"Inter-Mountain Semi-Desert"
"513",41,48.3447175384504,"Inter-Mountain Semi-Desert"
"514",41.5,50.5074921767313,"Inter-Mountain Semi-Desert"
"515",42,16.4202159723504,"Inter-Mountain Semi-Desert"
"516",37.5,10.9781630153572,"Inter-Mountain Semi-Desert"
"517",35.5,59.1778227330801,"Eastern Broadleaf Forest (Continental)"
"518",36,236.429875947222,"Eastern Broadleaf Forest (Continental)"
"519",36.5,540.066760341254,"Eastern Broadleaf Forest (Continental)"
"520",37,546.708071420545,"Eastern Broadleaf Forest (Continental)"
"521",37.5,452.845685882514,"Eastern Broadleaf Forest (Continental)"
"522",38,446.05718125802,"Eastern Broadleaf Forest (Continental)"
"523",38.5,362.94768856092,"Eastern Broadleaf Forest (Continental)"
"524",39,303.607577632469,"Eastern Broadleaf Forest (Continental)"
"525",39.5,300.099976987768,"Eastern Broadleaf Forest (Continental)"
"526",40,290.952721726571,"Eastern Broadleaf Forest (Continental)"
"527",40.5,273.591973856621,"Eastern Broadleaf Forest (Continental)"
"528",41,268.416471866461,"Eastern Broadleaf Forest (Continental)"
"529",41.5,275.074155792444,"Eastern Broadleaf Forest (Continental)"
"530",42,395.232836981138,"Eastern Broadleaf Forest (Continental)"
"531",42.5,466.404788320943,"Eastern Broadleaf Forest (Continental)"
"532",43,435.500525476121,"Eastern Broadleaf Forest (Continental)"
"533",43.5,419.906223417511,"Eastern Broadleaf Forest (Continental)"
"534",44,358.91105260425,"Eastern Broadleaf Forest (Continental)"
"535",44.5,281.661963933551,"Eastern Broadleaf Forest (Continental)"
"536",45,231.951703697887,"Eastern Broadleaf Forest (Continental)"
"537",44.5,73.084151261537,"Southern Rocky Mountain Steppe-Open Woodland"
"538",45,129.076779987454,"Southern Rocky Mountain Steppe-Open Woodland"
"539",45.5,145.466248045566,"Southern Rocky Mountain Steppe-Open Woodland"
"540",43,21.3815692353681,"Southern Rocky Mountain Steppe-Open Woodland"
"541",43.5,122.522167258177,"Southern Rocky Mountain Steppe-Open Woodland"
"542",44,138.45162794151,"Southern Rocky Mountain Steppe-Open Woodland"
"543",41.5,167.977960950459,"Southern Rocky Mountain Steppe-Open Woodland"
"544",37.5,172.251407863689,"Southern Rocky Mountain Steppe-Open Woodland"
"545",38,181.486304878659,"Southern Rocky Mountain Steppe-Open Woodland"
"546",38.5,252.220032522495,"Southern Rocky Mountain Steppe-Open Woodland"
"547",39,280.837187047102,"Southern Rocky Mountain Steppe-Open Woodland"
"548",39.5,231.450051528152,"Southern Rocky Mountain Steppe-Open Woodland"
"549",40,219.221815410684,"Southern Rocky Mountain Steppe-Open Woodland"
"550",40.5,196.290261984858,"Southern Rocky Mountain Steppe-Open Woodland"
"551",41,184.265230887728,"Southern Rocky Mountain Steppe-Open Woodland"
"552",36,63.5391806778693,"Southern Rocky Mountain Steppe-Open Woodland"
"553",37,107.054194042384,"Southern Rocky Mountain Steppe-Open Woodland"
"554",36,26.6213602041404,"Southern Rocky Mountain Steppe-Open Woodland"
"555",36.5,116.746724204644,"Southern Rocky Mountain Steppe-Open Woodland"
"556",37,130.426131673561,"Southern Rocky Mountain Steppe-Open Woodland"
"557",40,62.6745887644411,"Southern Rocky Mountain Steppe-Open Woodland"
"558",40.5,172.44661418715,"Southern Rocky Mountain Steppe-Open Woodland"
"559",41,203.873333571466,"Southern Rocky Mountain Steppe-Open Woodland"
"560",41.5,126.856179333381,"Southern Rocky Mountain Steppe-Open Woodland"
"561",42,239.882256744675,"Southern Rocky Mountain Steppe-Open Woodland"
"562",42.5,117.021022927969,"Southern Rocky Mountain Steppe-Open Woodland"
"563",43,81.1401291871813,"Southern Rocky Mountain Steppe-Open Woodland"
"564",43.5,101.33135216158,"Southern Rocky Mountain Steppe-Open Woodland"
"565",35.5,318.202004309019,"Southeastern Mixed Forest"
"566",35.5,118.185597002311,"Southeastern Mixed Forest"
